Date;City;Station;Component;Value;Unit;Indicator;Periodicity;Quarter
2020-02-01;Riyadh;Al-Khaleej;CO;0.45;ppm;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Muruj;SO2;0.1;ppb;Min / Hourly;Monthly;
2020-02-01;Riyadh;Ar-Rawabi;SO2;4.8;ppb;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Khaleej;SO2;6.12;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Ar-Rawabi;SO2;1.16;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Muruj;SO2;1.76;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;At-Taawun;NO2;0.1;ppb;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Jazeera;NO2;62.8;ppb;Max / Hourly;Monthly;
2020-02-01;Riyadh;Ar-Rawabi;NO2;43.32;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Ar-Rawabi;O3;9.75;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Muruj;O3;5.33;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Khalidiya;O3;7.2;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Uraija;PM10;1.0;µg/m3;Min / Hourly;Monthly;
2020-02-01;Riyadh;At-Taawun;PM10;16.0;µg/m3;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Khalidiya;PM10;610.0;µg/m3;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Jazeera;PM10;35.21;µg/m3;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Muruj;PM10;128.38;µg/m3;Avg / Hourly;Monthly;
2020-03-01;Riyadh;Al-Khalidiya;CO;0.04;ppm;Min / Hourly;Monthly;
2020-03-01;Riyadh;Al-Jazeera;CO;3.13;ppm;Max / Hourly;Monthly;
2020-03-01;Riyadh;At-Taawun;CO;16.12;ppm;Max / Hourly;Monthly;
2020-03-01;Riyadh;At-Taawun;NO2;0.2;ppb;Min / Hourly;Monthly;
2020-03-01;Riyadh;Al-Ghurabi;NO2;133.1;ppb;Max / Hourly;Monthly;
2020-03-01;Riyadh;Al-Muruj;NO2;16.99;ppb;Avg / Hourly;Monthly;
2020-03-01;Riyadh;Al-Khaleej;O3;0.6;ppb;Min / Hourly;Monthly;
2020-03-01;Riyadh;Ar-Rawabi;O3;0.1;ppb;Min / Hourly;Monthly;
2020-03-01;Riyadh;Al-Jazeera;O3;2.0;ppb;Min / Hourly;Monthly;
2020-03-01;Riyadh;Al-Uraija;O3;80.0;ppb;Max / Hourly;Monthly;
2020-03-01;Riyadh;Ar-Rawabi;O3;37.3;ppb;Max / Hourly;Monthly;
2020-03-01;Riyadh;Al-Khalidiya;PM10;8.0;µg/m3;Min / Hourly;Monthly;
2020-03-01;Riyadh;At-Taawun;PM10;135.92;µg/m3;Avg / Hourly;Monthly;
2020-03-01;Riyadh;Al-Khalidiya;PM10;132.71;µg/m3;Avg / Hourly;Monthly;
2020-04-01;Riyadh;At-Taawun;CO;2.84;ppm;Avg / Hourly;Monthly;
2020-04-01;Riyadh;Al-Khaleej;SO2;0.2;ppb;Min / Hourly;Monthly;
2020-04-01;Riyadh;Al-Ghurabi;SO2;12.9;ppb;Max / Hourly;Monthly;
2020-04-01;Riyadh;Al-Jazeera;NO2;3.8;ppb;Min / Hourly;Monthly;
2020-04-01;Riyadh;Ar-Rawabi;NO2;34.8;ppb;Max / Hourly;Monthly;
2020-04-01;Riyadh;Al-Jazeera;NO2;15.4;ppb;Max / Hourly;Monthly;
2020-04-01;Riyadh;At-Taawun;O3;1.3;ppb;Min / Hourly;Monthly;
2020-05-01;Riyadh;Al-Khaleej;NO2;2.1;ppb;Avg / Hourly;Monthly;
2020-05-01;Riyadh;Al-Khalidiya;NO2;3.04;ppb;Avg / Hourly;Monthly;
2020-05-01;Riyadh;Al-Jazeera;O3;14.37;ppb;Avg / Hourly;Monthly;
2020-05-01;Riyadh;Al-Muruj;O3;36.05;ppb;Avg / Hourly;Monthly;
2020-05-01;Riyadh;At-Taawun;PM10;16.0;µg/m3;Min / Hourly;Monthly;
2020-05-01;Riyadh;Ar-Rawabi;PM10;113.16;µg/m3;Avg / Hourly;Monthly;
2019-09-14;Riyadh;Al-Uraija;CO;1.31;ppm;Min / Hourly;Daily;
2019-09-14;Riyadh;At-Taawun;CO;0.09;ppm;Min / Hourly;Daily;
2019-09-14;Riyadh;Al-Muruj;CO;0.89;ppm;Min / Hourly;Daily;
2019-09-14;Riyadh;Al-Khaleej;CO;1.86;ppm;Max / Hourly;Daily;
2019-09-14;Riyadh;At-Taawun;CO;5.6;ppm;Max / Hourly;Daily;
2019-09-14;Riyadh;Al-Muruj;CO;1.16;ppm;Max / Hourly;Daily;
2019-09-14;Riyadh;Ar-Rawabi;CO;2.04;ppm;Avg / Hourly;Daily;
2019-09-14;Riyadh;Al-Khalidiya;CO;2.49;ppm;Avg / Hourly;Daily;
2019-09-14;Riyadh;Ar-Rawabi;NO2;9.9;ppb;Max / Hourly;Daily;
2019-09-14;Riyadh;Al-Khaleej;NO2;1.97;ppb;Avg / Hourly;Daily;
2019-09-14;Riyadh;Al-Khalidiya;O3;145.0;ppb;Max / Hourly;Daily;
2019-09-14;Riyadh;Al-Khaleej;O3;16.32;ppb;Avg / Hourly;Daily;
2019-09-14;Riyadh;At-Taawun;O3;11.65;ppb;Avg / Hourly;Daily;
2019-09-14;Riyadh;Al-Khalidiya;O3;101.79;ppb;Avg / Hourly;Daily;
2019-09-14;Riyadh;Al-Muruj;PM10;71.7;µg/m3;Avg / Hourly;Daily;
2019-09-18;Riyadh;Al-Jazeera;CO;0.88;ppm;Min / Hourly;Daily;
2020-02-01;Riyadh;At-Taawun;O3;0.1;ppb;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Uraija;O3;13.0;ppb;Max / Hourly;Monthly;
2020-02-01;Riyadh;At-Taawun;O3;12.2;ppb;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Khaleej;PM10;11.0;µg/m3;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Khaleej;PM10;154.39;µg/m3;Avg / Hourly;Monthly;
2020-03-01;Riyadh;Ar-Rawabi;CO;0.19;ppm;Min / Hourly;Monthly;
2020-03-01;Riyadh;Al-Jazeera;CO;0.71;ppm;Min / Hourly;Monthly;
2020-03-01;Riyadh;At-Taawun;CO;0.01;ppm;Min / Hourly;Monthly;
2020-03-01;Riyadh;Al-Khaleej;SO2;5.4;ppb;Max / Hourly;Monthly;
2020-03-01;Riyadh;Al-Jazeera;SO2;4.5;ppb;Max / Hourly;Monthly;
2020-03-01;Riyadh;Al-Khalidiya;O3;14.2;ppb;Max / Hourly;Monthly;
2020-03-01;Riyadh;Al-Muruj;O3;15.11;ppb;Avg / Hourly;Monthly;
2020-03-01;Riyadh;Al-Muruj;PM10;1.0;µg/m3;Min / Hourly;Monthly;
2020-04-01;Riyadh;Ar-Rawabi;CO;1.08;ppm;Min / Hourly;Monthly;
2020-04-01;Riyadh;At-Taawun;CO;0.01;ppm;Min / Hourly;Monthly;
2020-04-01;Riyadh;Al-Khaleej;CO;1.55;ppm;Max / Hourly;Monthly;
2020-04-01;Riyadh;At-Taawun;SO2;2.7;ppb;Max / Hourly;Monthly;
2020-04-01;Riyadh;Ar-Rawabi;SO2;0.87;ppb;Avg / Hourly;Monthly;
2020-04-01;Riyadh;Al-Khaleej;O3;12.7;ppb;Max / Hourly;Monthly;
2020-04-01;Riyadh;Al-Ghurabi;O3;37.65;ppb;Avg / Hourly;Monthly;
2020-04-01;Riyadh;At-Taawun;O3;7.83;ppb;Avg / Hourly;Monthly;
2020-04-01;Riyadh;At-Taawun;PM10;360.0;µg/m3;Max / Hourly;Monthly;
2020-04-01;Riyadh;Al-Ghurabi;PM10;76.11;µg/m3;Avg / Hourly;Monthly;
2020-05-01;Riyadh;Al-Muruj;CO;0.27;ppm;Min / Hourly;Monthly;
2020-05-01;Riyadh;Al-Jazeera;SO2;0.1;ppb;Min / Hourly;Monthly;
2020-05-01;Riyadh;Al-Ghurabi;SO2;17.2;ppb;Max / Hourly;Monthly;
2020-05-01;Riyadh;Al-Jazeera;SO2;8.3;ppb;Max / Hourly;Monthly;
2020-05-01;Riyadh;Al-Jazeera;SO2;1.86;ppb;Avg / Hourly;Monthly;
2020-05-01;Riyadh;Al-Khalidiya;NO2;6.7;ppb;Max / Hourly;Monthly;
2020-05-01;Riyadh;Ar-Rawabi;O3;0.1;ppb;Min / Hourly;Monthly;
2020-05-01;Riyadh;Al-Muruj;O3;8.3;ppb;Min / Hourly;Monthly;
2020-05-01;Riyadh;Al-Ghurabi;O3;31.88;ppb;Avg / Hourly;Monthly;
2019-09-14;Riyadh;Al-Muruj;SO2;1.5;ppb;Min / Hourly;Daily;
2019-09-14;Riyadh;Ar-Rawabi;SO2;1.4;ppb;Max / Hourly;Daily;
2019-09-14;Riyadh;Al-Muruj;SO2;2.4;ppb;Max / Hourly;Daily;
2019-09-14;Riyadh;Al-Uraija;NO2;4.0;ppb;Min / Hourly;Daily;
2019-09-14;Riyadh;Al-Muruj;NO2;22.93;ppb;Avg / Hourly;Daily;
2019-09-14;Riyadh;Al-Jazeera;O3;9.0;ppb;Min / Hourly;Daily;
2019-09-14;Riyadh;Al-Muruj;O3;25.3;ppb;Max / Hourly;Daily;
2019-09-14;Riyadh;Ar-Rawabi;O3;12.52;ppb;Avg / Hourly;Daily;
2019-09-14;Riyadh;At-Taawun;PM10;22.0;µg/m3;Min / Hourly;Daily;
2019-09-14;Riyadh;Al-Khalidiya;PM10;40.0;µg/m3;Min / Hourly;Daily;
2019-09-14;Riyadh;Al-Uraija;PM10;51.83;µg/m3;Avg / Hourly;Daily;
2019-09-18;Riyadh;Al-Muruj;CO;0.43;ppm;Min / Hourly;Daily;
2019-09-18;Riyadh;Al-Uraija;CO;3.0;ppm;Max / Hourly;Daily;
2019-09-01;Riyadh;Al-Khaleej;CO;3.2;ppm;Max / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Al-Jazeera;CO;4.72;ppm;Max / Hourly;Quarterly;Q3
2019-09-01;Riyadh;At-Taawun;CO;3.96;ppm;Max / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Al-Khalidiya;CO;4.86;ppm;Max / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Al-Jazeera;CO;1.68;ppm;Avg / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Al-Khaleej;NO2;0.1;ppb;Min / Hourly;Quarterly;Q3
2019-09-01;Riyadh;At-Taawun;NO2;1.4;ppb;Min / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Ar-Rawabi;NO2;8.6;ppb;Avg / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Al-Jazeera;NO2;26.19;ppb;Avg / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Al-Muruj;NO2;18.43;ppb;Avg / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Al-Khalidiya;NO2;18.52;ppb;Avg / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Al-Uraija;O3;1.0;ppb;Min / Hourly;Quarterly;Q3
2019-09-01;Riyadh;Ar-Rawabi;PM10;336.0;µg/m3;Max / Hourly;Quarterly;Q3
2019-12-01;Riyadh;Al-Muruj;O3;0.1;ppb;Min / Hourly;Quarterly;Q4
2019-09-01;Riyadh;Al-Uraija;PM10;340.0;µg/m3;Max / Hourly;Quarterly;Q3
2019-12-01;Riyadh;Al-Khalidiya;CO;0.01;ppm;Min / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Al-Muruj;CO;4.2;ppm;Max / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Al-Jazeera;SO2;0.3;ppb;Min / Hourly;Quarterly;Q4
2019-12-01;Riyadh;At-Taawun;SO2;2.24;ppb;Avg / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Al-Muruj;SO2;1.76;ppb;Avg / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Ar-Rawabi;NO2;118.7;ppb;Max / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Al-Muruj;NO2;14.5;ppb;Avg / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Al-Khalidiya;O3;1.0;ppb;Min / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Al-Jazeera;O3;15.27;ppb;Avg / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Al-Muruj;O3;25.53;ppb;Avg / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Ar-Rawabi;PM10;2.0;µg/m3;Min / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Al-Khalidiya;PM10;1.0;µg/m3;Min / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Ar-Rawabi;PM10;445.0;µg/m3;Max / Hourly;Quarterly;Q4
2019-12-01;Riyadh;At-Taawun;PM10;803.0;µg/m3;Max / Hourly;Quarterly;Q4
2019-12-01;Riyadh;Al-Jazeera;PM10;109.07;µg/m3;Avg / Hourly;Quarterly;Q4
2020-03-01;Riyadh;Al-Muruj;CO;0.1;ppm;Min / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Jazeera;CO;6.4;ppm;Max / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Uraija;SO2;0.1;ppb;Min / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Khalidiya;SO2;0.1;ppb;Min / Hourly;Quarterly;Q1
2020-03-01;Riyadh;At-Taawun;SO2;14.6;ppb;Max / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Khaleej;SO2;3.72;ppb;Avg / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Uraija;SO2;3.34;ppb;Avg / Hourly;Quarterly;Q1
2020-03-01;Riyadh;At-Taawun;SO2;2.69;ppb;Avg / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Uraija;NO2;0.1;ppb;Min / Hourly;Quarterly;Q1
2020-03-01;Riyadh;At-Taawun;NO2;0.1;ppb;Min / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Khalidiya;O3;1.0;ppb;Min / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Khalidiya;O3;49.0;ppb;Max / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Ar-Rawabi;O3;10.56;ppb;Avg / Hourly;Quarterly;Q1
2020-03-01;Riyadh;At-Taawun;PM10;1.0;µg/m3;Min / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Khaleej;PM10;339.0;µg/m3;Max / Hourly;Quarterly;Q1
2020-03-01;Riyadh;Al-Uraija;PM10;335.0;µg/m3;Max / Hourly;Quarterly;Q1
2020-03-01;Riyadh;At-Taawun;PM10;100.65;µg/m3;Avg / Hourly;Quarterly;Q1
2020-06-01;Riyadh;Al-Muruj;CO;0.27;ppm;Min / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Khalidiya;CO;0.03;ppm;Min / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Uraija;CO;2.98;ppm;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;At-Taawun;CO;16.12;ppm;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Uraija;CO;1.94;ppm;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Khalidiya;CO;1.13;ppm;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Uraija;SO2;1.3;ppb;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Ar-Rawabi;SO2;6.5;ppb;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;At-Taawun;SO2;9.1;ppb;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Ar-Rawabi;SO2;0.96;ppb;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;At-Taawun;SO2;1.32;ppb;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Jazeera;NO2;58.0;ppb;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;At-Taawun;NO2;11.7;ppb;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Muruj;NO2;75.6;ppb;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Khaleej;NO2;2.03;ppb;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Ar-Rawabi;NO2;38.25;ppb;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;At-Taawun;O3;0.1;ppb;Min / Hourly;Quarterly;Q2
2020-06-01;Riyadh;At-Taawun;O3;22.3;ppb;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Ar-Rawabi;O3;14.3;ppb;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Khalidiya;O3;6.19;ppb;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Muruj;PM10;1.0;µg/m3;Min / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Khalidiya;PM10;8.0;µg/m3;Min / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Khalidiya;PM10;340.0;µg/m3;Max / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Uraija;PM10;142.8;µg/m3;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Ar-Rawabi;PM10;105.14;µg/m3;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;Al-Jazeera;PM10;35.24;µg/m3;Avg / Hourly;Quarterly;Q2
2020-06-01;Riyadh;At-Taawun;PM10;136.39;µg/m3;Avg / Hourly;Quarterly;Q2
2019-08-01;Riyadh;Al-Khalidiya;CO;0.13;ppm;Min / Hourly;Monthly;
2019-08-01;Riyadh;Al-Khalidiya;CO;4.13;ppm;Max / Hourly;Monthly;
2019-08-01;Riyadh;At-Taawun;SO2;0.5;ppb;Min / Hourly;Monthly;
2019-08-01;Riyadh;Al-Khalidiya;SO2;0.1;ppb;Min / Hourly;Monthly;
2019-08-01;Riyadh;At-Taawun;SO2;5.2;ppb;Max / Hourly;Monthly;
2019-08-01;Riyadh;Al-Muruj;SO2;5.3;ppb;Max / Hourly;Monthly;
2019-08-01;Riyadh;Al-Khalidiya;SO2;15.5;ppb;Max / Hourly;Monthly;
2019-08-01;Riyadh;Al-Uraija;SO2;4.26;ppb;Avg / Hourly;Monthly;
2019-08-01;Riyadh;Al-Jazeera;SO2;2.47;ppb;Avg / Hourly;Monthly;
2019-08-01;Riyadh;Al-Jazeera;NO2;1.8;ppb;Min / Hourly;Monthly;
2019-08-01;Riyadh;Al-Khalidiya;NO2;110.6;ppb;Max / Hourly;Monthly;
2019-08-01;Riyadh;At-Taawun;NO2;60.34;ppb;Avg / Hourly;Monthly;
2019-08-01;Riyadh;Al-Khaleej;O3;0.1;ppb;Min / Hourly;Monthly;
2019-08-01;Riyadh;Al-Jazeera;O3;2.8;ppb;Min / Hourly;Monthly;
2019-08-01;Riyadh;Al-Khalidiya;O3;1.0;ppb;Min / Hourly;Monthly;
2019-08-01;Riyadh;Ar-Rawabi;O3;28.84;ppb;Avg / Hourly;Monthly;
2020-05-26;Riyadh;Al-Khalidiya;O3;32.3;ppb;Max / Hourly;Daily;
2020-05-26;Riyadh;Ar-Rawabi;O3;43.2;ppb;Avg / Hourly;Daily;
2020-05-26;Riyadh;At-Taawun;O3;11.32;ppb;Avg / Hourly;Daily;
2020-05-26;Riyadh;Ad-Dhubbat;O3;73.34;ppb;Avg / Hourly;Daily;
2020-05-26;Riyadh;Al-Jazeera;PM10;21.0;µg/m3;Min / Hourly;Daily;
2020-05-26;Riyadh;Al-Muruj;PM10;585.0;µg/m3;Max / Hourly;Daily;
2020-05-26;Riyadh;Ad-Dhubbat;PM10;127.0;µg/m3;Max / Hourly;Daily;
2020-05-26;Riyadh;At-Taawun;PM10;217.25;µg/m3;Avg / Hourly;Daily;
2020-05-27;Riyadh;At-Taawun;CO;0.5;ppm;Min / Hourly;Daily;
2020-05-27;Riyadh;Al-Muruj;CO;0.44;ppm;Min / Hourly;Daily;
2020-05-27;Riyadh;Al-Muruj;CO;0.63;ppm;Max / Hourly;Daily;
2020-05-27;Riyadh;Al-Ghurabi;CO;0.87;ppm;Avg / Hourly;Daily;
2020-05-27;Riyadh;Ad-Dhubbat;CO;0.56;ppm;Avg / Hourly;Daily;
2020-05-27;Riyadh;Al-Khaleej;SO2;1.6;ppb;Max / Hourly;Daily;
2020-05-27;Riyadh;Ar-Rawabi;SO2;1.04;ppb;Avg / Hourly;Daily;
2020-05-27;Riyadh;Al-Ghurabi;NO2;13.4;ppb;Min / Hourly;Daily;
2020-05-27;Riyadh;Ad-Dhubbat;NO2;8.0;ppb;Min / Hourly;Daily;
2020-05-27;Riyadh;Al-Khaleej;NO2;1.2;ppb;Max / Hourly;Daily;
2020-05-27;Riyadh;Ad-Dhubbat;NO2;21.5;ppb;Max / Hourly;Daily;
2020-05-27;Riyadh;Al-Khaleej;NO2;0.35;ppb;Avg / Hourly;Daily;
2020-05-27;Riyadh;At-Taawun;O3;5.6;ppb;Min / Hourly;Daily;
2020-05-27;Riyadh;Al-Muruj;O3;37.1;ppb;Min / Hourly;Daily;
2020-05-27;Riyadh;Ad-Dhubbat;O3;47.8;ppb;Min / Hourly;Daily;
2020-05-27;Riyadh;Al-Ghurabi;O3;32.3;ppb;Max / Hourly;Daily;
2020-05-27;Riyadh;Ar-Rawabi;O3;44.6;ppb;Max / Hourly;Daily;
2020-05-27;Riyadh;At-Taawun;O3;8.62;ppb;Avg / Hourly;Daily;
2020-05-27;Riyadh;Al-Muruj;O3;42.62;ppb;Avg / Hourly;Daily;
2020-05-27;Riyadh;Al-Ghurabi;PM10;122.0;µg/m3;Max / Hourly;Daily;
2020-05-27;Riyadh;Ar-Rawabi;PM10;136.65;µg/m3;Avg / Hourly;Daily;
2020-05-28;Riyadh;Ar-Rawabi;CO;1.1;ppm;Min / Hourly;Daily;
2020-05-28;Riyadh;Al-Jazeera;CO;1.58;ppm;Min / Hourly;Daily;
2020-05-28;Riyadh;Al-Muruj;CO;1.13;ppm;Max / Hourly;Daily;
2020-05-28;Riyadh;Al-Ghurabi;CO;0.82;ppm;Avg / Hourly;Daily;
2020-05-28;Riyadh;Al-Muruj;CO;0.65;ppm;Avg / Hourly;Daily;
2020-05-28;Riyadh;Al-Khalidiya;SO2;2.2;ppb;Max / Hourly;Daily;
2020-05-28;Riyadh;Ad-Dhubbat;SO2;0.8;ppb;Max / Hourly;Daily;
2020-05-28;Riyadh;Ar-Rawabi;SO2;1.2;ppb;Avg / Hourly;Daily;
2020-05-28;Riyadh;Ad-Dhubbat;SO2;0.47;ppb;Avg / Hourly;Daily;
2020-05-28;Riyadh;Al-Ghurabi;NO2;15.7;ppb;Min / Hourly;Daily;
2020-05-28;Riyadh;At-Taawun;NO2;1.5;ppb;Min / Hourly;Daily;
2020-05-28;Riyadh;Al-Khaleej;NO2;3.0;ppb;Max / Hourly;Daily;
2020-05-28;Riyadh;Al-Khalidiya;NO2;2.92;ppb;Avg / Hourly;Daily;
2020-05-28;Riyadh;Al-Khalidiya;O3;2.5;ppb;Min / Hourly;Daily;
2020-05-28;Riyadh;Al-Khaleej;O3;12.4;ppb;Max / Hourly;Daily;
2020-05-28;Riyadh;Al-Jazeera;O3;18.5;ppb;Max / Hourly;Daily;
2020-05-28;Riyadh;Al-Jazeera;O3;9.82;ppb;Avg / Hourly;Daily;
2020-05-28;Riyadh;Al-Khalidiya;O3;5.65;ppb;Avg / Hourly;Daily;
2020-05-28;Riyadh;At-Taawun;PM10;138.87;µg/m3;Avg / Hourly;Daily;
2020-05-29;Riyadh;Al-Jazeera;CO;1.45;ppm;Min / Hourly;Daily;
2020-05-29;Riyadh;At-Taawun;CO;0.4;ppm;Min / Hourly;Daily;
2020-05-29;Riyadh;Al-Khaleej;CO;1.2;ppm;Max / Hourly;Daily;
2020-05-29;Riyadh;Ar-Rawabi;CO;1.5;ppm;Max / Hourly;Daily;
2020-05-29;Riyadh;Al-Muruj;SO2;9.6;ppb;Max / Hourly;Daily;
2020-05-29;Riyadh;Al-Khalidiya;SO2;1.3;ppb;Max / Hourly;Daily;
2020-05-29;Riyadh;Ar-Rawabi;SO2;1.48;ppb;Avg / Hourly;Daily;
2020-05-29;Riyadh;Al-Jazeera;SO2;2.0;ppb;Avg / Hourly;Daily;
2020-05-29;Riyadh;At-Taawun;SO2;1.98;ppb;Avg / Hourly;Daily;
2020-05-29;Riyadh;Al-Ghurabi;NO2;13.4;ppb;Min / Hourly;Daily;
2020-05-29;Riyadh;Al-Khaleej;NO2;0.7;ppb;Min / Hourly;Daily;
2020-05-29;Riyadh;At-Taawun;NO2;1.9;ppb;Min / Hourly;Daily;
2020-05-29;Riyadh;Al-Ghurabi;NO2;51.5;ppb;Max / Hourly;Daily;
2020-05-29;Riyadh;Ar-Rawabi;NO2;60.8;ppb;Max / Hourly;Daily;
2020-05-29;Riyadh;Al-Jazeera;NO2;29.9;ppb;Max / Hourly;Daily;
2020-05-29;Riyadh;Ad-Dhubbat;NO2;34.7;ppb;Max / Hourly;Daily;
2020-05-29;Riyadh;Al-Khalidiya;NO2;3.23;ppb;Avg / Hourly;Daily;
2020-05-29;Riyadh;At-Taawun;O3;1.5;ppb;Min / Hourly;Daily;
2020-05-29;Riyadh;Al-Khaleej;O3;9.1;ppb;Max / Hourly;Daily;
2020-05-29;Riyadh;Ad-Dhubbat;O3;73.6;ppb;Max / Hourly;Daily;
2020-05-29;Riyadh;At-Taawun;O3;5.37;ppb;Avg / Hourly;Daily;
2020-05-29;Riyadh;Ad-Dhubbat;O3;63.88;ppb;Avg / Hourly;Daily;
2020-05-29;Riyadh;At-Taawun;PM10;263.0;µg/m3;Max / Hourly;Daily;
2020-05-30;Riyadh;Ad-Dhubbat;CO;0.9;ppm;Min / Hourly;Daily;
2020-05-30;Riyadh;Al-Ghurabi;CO;0.65;ppm;Avg / Hourly;Daily;
2020-05-30;Riyadh;Al-Ghurabi;SO2;0.5;ppb;Min / Hourly;Daily;
2020-05-30;Riyadh;Al-Muruj;SO2;0.5;ppb;Min / Hourly;Daily;
2020-05-30;Riyadh;Al-Khalidiya;NO2;2.6;ppb;Min / Hourly;Daily;
2020-05-30;Riyadh;Ar-Rawabi;NO2;77.9;ppb;Max / Hourly;Daily;
2020-05-30;Riyadh;Al-Khaleej;O3;4.5;ppb;Min / Hourly;Daily;
2020-05-30;Riyadh;Al-Khaleej;O3;12.3;ppb;Max / Hourly;Daily;
2020-05-30;Riyadh;Al-Khalidiya;PM10;224.0;µg/m3;Max / Hourly;Daily;
2020-05-30;Riyadh;Al-Ghurabi;PM10;56.0;µg/m3;Avg / Hourly;Daily;
2020-05-30;Riyadh;Al-Muruj;PM10;306.14;µg/m3;Avg / Hourly;Daily;
2020-05-31;Riyadh;Al-Ghurabi;CO;0.5;ppm;Min / Hourly;Daily;
2020-05-31;Riyadh;Ar-Rawabi;CO;0.6;ppm;Min / Hourly;Daily;
2020-05-31;Riyadh;Al-Jazeera;CO;0.88;ppm;Min / Hourly;Daily;
2020-05-31;Riyadh;At-Taawun;CO;0.1;ppm;Min / Hourly;Daily;
2020-05-31;Riyadh;Al-Muruj;CO;0.61;ppm;Avg / Hourly;Daily;
2020-05-31;Riyadh;Al-Jazeera;SO2;0.1;ppb;Min / Hourly;Daily;
2020-05-31;Riyadh;At-Taawun;SO2;1.02;ppb;Avg / Hourly;Daily;
2020-05-31;Riyadh;Al-Khalidiya;SO2;0.95;ppb;Avg / Hourly;Daily;
2020-05-31;Riyadh;Al-Khaleej;NO2;0.5;ppb;Min / Hourly;Daily;
