id,latitude,longitude,price,room_type,neighbourhood_cleansed,neighbourhood_group_cleansed
1318132899137688941,40.7796854,-73.9826586,,Entire home/apt,Upper West Side,Manhattan
1318133256424118608,40.743839,-73.973503,,Entire home/apt,Murray Hill,Manhattan
1318133857550833832,40.743839,-73.973503,,Entire home/apt,Murray Hill,Manhattan
1318137984301005217,40.744575,-73.9949274,,Entire home/apt,Chelsea,Manhattan
1318141259223585335,40.7796854,-73.9826586,,Entire home/apt,Upper West Side,Manhattan
1317760474411072079,40.74521,-73.9065,,Private room,Woodside,Queens
1317771642704910011,40.74612,-73.9066,,Private room,Woodside,Queens
1317948795646948301,40.67862170075311,-73.94667133808757,,Entire home/apt,Bedford-Stuyvesant,Brooklyn
1318038474472328677,40.7528697,-73.9961337,,Entire home/apt,Chelsea,Manhattan
1318038812671845933,40.758951,-73.9651231,,Entire home/apt,Midtown,Manhattan
1318039155988820844,40.758951,-73.9651231,,Entire home/apt,Midtown,Manhattan
1318039459541133153,40.758951,-73.9651231,,Entire home/apt,Midtown,Manhattan
1318083316561908934,40.7347326,-73.9896255,,Entire home/apt,Gramercy,Manhattan
1318141689438456280,40.7163729,-73.9535356,,Entire home/apt,Williamsburg,Brooklyn
1318142035569427741,40.7887221,-73.9709402,,Entire home/apt,Upper West Side,Manhattan
1318142355174664627,40.7775253,-73.9834558,,Entire home/apt,Upper West Side,Manhattan
1318143441326854551,40.76380959999999,-73.9634726,,Entire home/apt,Upper East Side,Manhattan
1318151355085965447,40.744575,-73.9949274,,Entire home/apt,Chelsea,Manhattan
1318152356698681465,40.744575,-73.9949274,,Entire home/apt,Chelsea,Manhattan
1318152907851247147,40.7339499,-73.9895919,,Entire home/apt,East Village,Manhattan
1318153219480794085,40.7347326,-73.9896255,,Entire home/apt,Gramercy,Manhattan
1318153719271042825,40.76375,-73.96345,,Entire home/apt,Upper East Side,Manhattan
1318154849264484447,40.7347326,-73.9896255,,Entire home/apt,Gramercy,Manhattan
1318155354044027164,40.744575,-73.9949274,,Entire home/apt,Chelsea,Manhattan
1318084007658572242,40.76375,-73.96345,,Entire home/apt,Upper East Side,Manhattan
1318084422389954390,40.743839,-73.973503,,Entire home/apt,Murray Hill,Manhattan
1318085057218198055,40.743839,-73.973503,,Entire home/apt,Murray Hill,Manhattan
1319226590000865581,40.68819,-73.91811,,Private room,Bushwick,Brooklyn
1319555922665686891,40.739852903821735,-73.92483096440438,,Entire home/apt,Sunnyside,Queens
1319569215899340385,40.76891395750357,-73.92822160724539,,Entire home/apt,Astoria,Queens
1319788327603239069,40.6705885,-73.9507563,,Private room,Crown Heights,Brooklyn
1320243299566592061,40.73458,-73.9852,,Entire home/apt,Gramercy,Manhattan
1318156361701266818,40.7796854,-73.9826586,,Entire home/apt,Upper West Side,Manhattan
1318161813618832387,40.7796854,-73.9826586,,Entire home/apt,Upper West Side,Manhattan
1318162128051438728,40.7445546,-74.00479899999999,,Entire home/apt,Chelsea,Manhattan
1318162464219930517,40.7677253,-73.9915642,,Entire home/apt,Hell's Kitchen,Manhattan
1318163619939239852,40.7232766,-73.9946113,,Entire home/apt,Nolita,Manhattan
1318181335064766565,40.76222295824894,-73.96030023405848,,Entire home/apt,Upper East Side,Manhattan
1318216788716566719,40.6727,-73.93132,,Private room,Crown Heights,Brooklyn
1318221497806611058,40.67411,-73.92981,,Private room,Crown Heights,Brooklyn
1318226413266429616,40.6721,-73.92909,,Private room,Crown Heights,Brooklyn
1318248770516662840,40.7446755,-73.9741213,,Entire home/apt,Murray Hill,Manhattan
1318255884380883537,40.8426,-73.94061,,Private room,Washington Heights,Manhattan
1318261047321763717,40.75454726792955,-73.98182730040442,,Private room,Midtown,Manhattan
1318283326521482243,40.75233,-73.97376,,Entire home/apt,Midtown,Manhattan
1318351786056351879,40.75444022998897,-73.98020722686874,,Entire home/apt,Midtown,Manhattan
1320409769902055935,40.74343628633445,-73.82514429861718,,Entire home/apt,Flushing,Queens
1320454379365635491,40.69509,-73.91936,,Private room,Bushwick,Brooklyn
1320461794883900975,40.79598,-73.94074,,Private room,East Harlem,Manhattan
1320653622217671428,40.71139,-73.95219,,Entire home/apt,Williamsburg,Brooklyn
1320688645215804521,40.69099,-73.90895,,Entire home/apt,Bushwick,Brooklyn
1320992709168452286,40.7503,-73.99635,,Entire home/apt,Chelsea,Manhattan
1321015801090338930,40.67195,-73.93139,,Private room,Crown Heights,Brooklyn
1321019127499188568,40.67405239584609,-73.93104010726485,,Private room,Crown Heights,Brooklyn
1321022159595114491,40.6730401,-73.9302391,,Private room,Crown Heights,Brooklyn
1318357973196619223,40.67263,-73.80025,,Private room,South Ozone Park,Queens
1318388972341998863,40.6687347,-73.938177,,Private room,Crown Heights,Brooklyn
1318403022180578826,40.6901033,-73.7318726,,Private room,Cambria Heights,Queens
1318470838945354894,40.65334821126488,-73.94528337663213,,Private room,East Flatbush,Brooklyn
1321027425909199552,40.67398,-73.93096,,Private room,Crown Heights,Brooklyn
1321031882763745432,40.67304,-73.93024,,Private room,Crown Heights,Brooklyn
1321033089166529324,40.67422,-73.93074,,Private room,Crown Heights,Brooklyn
1321034759638630061,40.6730401,-73.9302391,,Private room,Crown Heights,Brooklyn
1321036825050428184,40.67210410461573,-73.92950667253885,,Private room,Crown Heights,Brooklyn
1321125245354264233,40.71225,-73.9539,,Private room,Williamsburg,Brooklyn
1321222172535254758,40.67901,-73.91092,,Private room,Bedford-Stuyvesant,Brooklyn
1321226209678557133,40.67694,-73.97576,,Entire home/apt,Park Slope,Brooklyn
1321230492222322380,40.64985,-73.91431,,Entire home/apt,East Flatbush,Brooklyn
1318499036655551155,40.6707857,-73.870058,,Private room,East New York,Brooklyn
1318504528934874801,40.79585875237728,-73.94012219139869,,Private room,East Harlem,Manhattan
1318507325705180008,40.6707857,-73.870058,,Private room,East New York,Brooklyn
1318507688692376955,40.778768319680765,-73.97973787039518,,Entire home/apt,Upper West Side,Manhattan
1318510556447792875,40.6707857,-73.870058,,Private room,East New York,Brooklyn
1318513028126369027,40.6707857,-73.870058,,Private room,East New York,Brooklyn
1318565985802819775,40.6897195,-73.9151009,,Private room,Bushwick,Brooklyn
1318740134406799498,40.70931540000001,-73.95780549999999,,Entire home/apt,Williamsburg,Brooklyn
1321270001244228841,40.6509,-73.91261,,Entire home/apt,East Flatbush,Brooklyn
1321323479504031454,40.67618,-73.94053,,Entire home/apt,Crown Heights,Brooklyn
1321577662261907481,40.68455,-73.747,,Private room,Laurelton,Queens
1321928959723172319,40.67483,-73.95075,,Entire home/apt,Crown Heights,Brooklyn
1322095518979598586,40.74486,-73.89145,,Private room,Woodside,Queens
1322107357390477806,40.7448522,-73.8914648,,Private room,Woodside,Queens
1322523395081457963,40.67013,-73.95874,,Private room,Crown Heights,Brooklyn
1322554978541330812,40.76069,-73.87295,,Private room,East Elmhurst,Queens
1318792959958270378,40.7373232,-74.0042366,,Entire home/apt,West Village,Manhattan
1318815629191165652,40.7486969,-73.9806893,,Entire home/apt,Murray Hill,Manhattan
1318838623230135645,40.72540013019918,-73.94286211698234,,Entire home/apt,Greenpoint,Brooklyn
1318929014473982264,40.7191366,-73.99476729999999,,Entire home/apt,Little Italy,Manhattan
1319015681380669440,40.79069743520583,-73.97541169723924,,Entire home/apt,Upper West Side,Manhattan
1319022674512111823,40.69887609350106,-73.95997551762726,,Private room,Williamsburg,Brooklyn
1319022775863233271,40.69845649596547,-73.95782882576059,,Private room,Bedford-Stuyvesant,Brooklyn
1319022934984304366,40.69835026311321,-73.96005407437727,,Private room,Bedford-Stuyvesant,Brooklyn
1328321742869363570,40.75174,-73.98781,,Entire home/apt,Midtown,Manhattan
1328389210503109223,40.74093,-73.97906,,Entire home/apt,Kips Bay,Manhattan
1328413334684157438,40.71186,-73.95824,,Entire home/apt,Williamsburg,Brooklyn
1328461012212996407,40.73603,-73.93358,,Private room,Long Island City,Queens
1322958148096585993,40.59025,-73.92821,,Private room,Gerritsen Beach,Brooklyn
1323298101934243952,40.72824,-74.00139,,Entire home/apt,Greenwich Village,Manhattan
1323487726495059444,40.73605,-73.91975,,Private room,Sunnyside,Queens
1323511791181550996,40.63469515612428,-73.91517379600296,,Private room,Canarsie,Brooklyn
1323596565152388814,40.70376,-73.93548,,Entire home/apt,Williamsburg,Brooklyn
1323911715476200591,40.7549,-73.96899,,Entire home/apt,Midtown,Manhattan
1324168727591009762,40.75384,-73.99822,,Private room,Chelsea,Manhattan
1324196587232498954,40.8478,-73.89083,,Entire home/apt,Tremont,Bronx
1325202188867231613,40.7566,-73.9842,,Private room,Theater District,Manhattan
1325202402737710245,40.7566,-73.9842,,Private room,Theater District,Manhattan
1325202410820621081,40.7566,-73.9842,,Private room,Theater District,Manhattan
1328496455575839443,40.70687,-73.96737,,Private room,Williamsburg,Brooklyn
1328577071611024033,40.68681,-73.94553,,Private room,Bedford-Stuyvesant,Brooklyn
1328983561641406156,40.76067,-73.98387,,Private room,Theater District,Manhattan
1329001004522943117,40.61463,-73.94584,,Entire home/apt,Midwood,Brooklyn
1329009668074338482,40.75232,-73.87685,,Entire home/apt,Jackson Heights,Queens
1325202729992411766,40.7566,-73.9842,,Private room,Theater District,Manhattan
1325202739410758684,40.7566,-73.9842,,Private room,Theater District,Manhattan
1325202896471482238,40.7566,-73.9842,,Private room,Theater District,Manhattan
1325202903597028213,40.7566,-73.9842,,Private room,Theater District,Manhattan
1325203054691440439,40.7566,-73.9842,,Private room,Theater District,Manhattan
1325203080654550137,40.7566,-73.9842,,Private room,Theater District,Manhattan
1325240428914007338,40.71968,-73.98333,,Entire home/apt,Lower East Side,Manhattan
1325247998988527336,40.75463,-73.97216,,Entire home/apt,Midtown,Manhattan
1325353666814301695,40.68889,-73.98125,,Entire home/apt,Downtown Brooklyn,Brooklyn
1329023907116663459,40.66396,-73.76133,,Entire home/apt,Springfield Gardens,Queens
1329043156366012625,40.67491,-73.80901,,Private room,South Ozone Park,Queens
1329061753266993212,40.68247,-73.92133,,Entire home/apt,Bedford-Stuyvesant,Brooklyn
1329072590622531824,40.68912,-73.91895,,Entire home/apt,Bushwick,Brooklyn
1329124004821686834,40.81825058839325,-73.81945120133888,,Entire home/apt,Throgs Neck,Bronx
1329156079736899373,40.7644809,-73.9889458,,Entire home/apt,Hell's Kitchen,Manhattan
1329178530114311554,40.75615,-73.80369,,Private room,Flushing,Queens
1329186738028734888,40.65424377442703,-73.75248549944749,,Entire home/apt,Rosedale,Queens
1329200046793147212,40.66172,-73.93866,,Entire home/apt,East Flatbush,Brooklyn
1329218591028593875,40.6913544,-73.9180919,,Entire home/apt,Bushwick,Brooklyn
1329232928495416847,40.6720584,-73.9549479,,Entire home/apt,Crown Heights,Brooklyn
1325366618594728191,40.72723,-73.95483,,Entire home/apt,Greenpoint,Brooklyn
1325464123444306272,40.79019,-73.94463,,Private room,East Harlem,Manhattan
1325470886479884542,40.67434,-73.97722,,Entire home/apt,Park Slope,Brooklyn
1325476876947943412,40.71914,-73.99477,,Entire home/apt,Little Italy,Manhattan
1325494263481156396,40.74668,-73.98883,,Entire home/apt,Midtown,Manhattan
1325496308210338295,40.55001,-74.19381,,Entire home/apt,Rossville,Staten Island
1325502316895442115,40.7472,-73.98782,,Private room,Midtown,Manhattan
1325507655204716982,40.7472,-73.98782,,Private room,Midtown,Manhattan
1325520876512896030,40.54809,-74.19489,,Entire home/apt,Rossville,Staten Island
1325534647595336112,40.6262,-73.93691,,Private room,Flatlands,Brooklyn
1329241880126834139,40.70356719999999,-73.9428286,,Entire home/apt,Williamsburg,Brooklyn
1329252176809883795,40.7078082,-73.9444761,,Entire home/apt,Williamsburg,Brooklyn
1329253560147076704,40.67566139261248,-73.80417355136127,,Private room,South Ozone Park,Queens
1329304633049326913,40.760160658939775,-73.98530893366598,,Entire home/apt,Theater District,Manhattan
1329308875467693650,40.7295185,-74.0006172,,Entire home/apt,Greenwich Village,Manhattan
1329687517158343349,40.7937747,-73.9751287,,Entire home/apt,Upper West Side,Manhattan
1329702366325398094,40.736159,-73.98753599999999,,Entire home/apt,Gramercy,Manhattan
1329877868112213230,40.7708125,-73.95757569999999,,Entire home/apt,Upper East Side,Manhattan
1329975630750423883,40.72212966471462,-73.99084720682741,,Entire home/apt,Lower East Side,Manhattan
1325585910512256569,40.68919,-73.7934,,Entire home/apt,Jamaica,Queens
1325616515136275408,40.68973,-73.96904,,Private room,Clinton Hill,Brooklyn
1325889190039002012,40.63372,-73.94781,,Private room,East Flatbush,Brooklyn
1325944266592414313,40.75443,-73.97995,,Private room,Midtown,Manhattan
1326074013593091071,40.75996,-73.99087,,Entire home/apt,Hell's Kitchen,Manhattan
1326122680700710452,40.76127,-73.99186,,Entire home/apt,Hell's Kitchen,Manhattan
1326150306392602315,40.72241,-73.98152,,Entire home/apt,East Village,Manhattan
1326189425588302720,40.67261,-73.93904,,Private room,Crown Heights,Brooklyn
1326207757766476296,40.80116,-73.9562,,Entire home/apt,Harlem,Manhattan
1326210409527940327,40.68263,-73.93876,,Private room,Bedford-Stuyvesant,Brooklyn
1329993043238177970,40.75207615310898,-73.97180912488054,,Entire home/apt,Midtown,Manhattan
1330018504919571860,40.66375757104531,-73.88430345421766,,Private room,East New York,Brooklyn
1330023315471418462,40.74681,-73.90695,,Private room,Woodside,Queens
1330374307964956563,40.7290204,-73.98937529999999,,Entire home/apt,East Village,Manhattan
1330374643473867541,40.72904930000001,-73.9893854,,Entire home/apt,East Village,Manhattan
1330439807102814879,40.7316,-74.00143,,Entire home/apt,West Village,Manhattan
1330474289385922747,40.748681,-73.97672399999999,,Entire home/apt,Murray Hill,Manhattan
1330583343676769038,40.66147,-73.93669,,Private room,East Flatbush,Brooklyn
1330589952035728187,40.74438511560008,-73.99232552654067,,Entire home/apt,Chelsea,Manhattan
1330595056676666001,40.63288,-73.90997,,Private room,Canarsie,Brooklyn
1326213346708472911,40.67552,-73.87479,,Private room,East New York,Brooklyn
1326259467984487030,40.68977,-73.96893,,Private room,Clinton Hill,Brooklyn
1326392273055050211,40.68354,-73.75977,,Entire home/apt,Springfield Gardens,Queens
1326475527169045510,40.71705,-73.993,,Entire home/apt,Chinatown,Manhattan
1326843545245474119,40.67406,-73.93318,,Entire home/apt,Crown Heights,Brooklyn
1327003285295293971,40.72565,-73.97924,,Entire home/apt,East Village,Manhattan
1327032534577082984,40.62624,-73.93722,,Private room,Flatlands,Brooklyn
1327539883958450145,40.71339,-73.97902,,Entire home/apt,Lower East Side,Manhattan
1327621291124719094,40.80327,-73.95686,,Private room,Harlem,Manhattan
1327763233817018863,40.67772,-73.9282,,Private room,Bedford-Stuyvesant,Brooklyn
1330595893375490126,40.68350224294847,-73.76496857320248,,Private room,Jamaica,Queens
1330603515395441176,40.72329,-73.98321,,Private room,East Village,Manhattan
1330758594334795245,40.8169,-73.82146,,Private room,Throgs Neck,Bronx
1330765447522522271,40.68486,-73.76702,,Private room,Jamaica,Queens
1331320482064468735,40.72551,-73.99146,,Private room,East Village,Manhattan
1331320903607674080,40.72706,-73.9933,,Private room,NoHo,Manhattan
1331328148835085189,40.82318,-73.84886,,Private room,Castle Hill,Bronx
1331330864008414654,40.742302896035525,-73.98231353378402,,Entire home/apt,Kips Bay,Manhattan
1327828832276571223,40.68059582070315,-73.91051388718303,,Private room,Bedford-Stuyvesant,Brooklyn
1328246830727616836,40.76427,-73.99108,,Private room,Hell's Kitchen,Manhattan
1328271779943513548,40.72947,-73.99829,,Entire home/apt,Greenwich Village,Manhattan
1335127122355312589,40.68739,-73.94402,,Entire home/apt,Bedford-Stuyvesant,Brooklyn
1335169829952500226,40.68583,-73.72869,,Entire home/apt,Cambria Heights,Queens
1335177071117596151,40.7513000619654,-73.9848183101838,,Private room,Midtown,Manhattan
1335394864754734509,40.7373232,-74.0042366,,Entire home/apt,West Village,Manhattan
1335395315572244948,40.752994,-73.96952879999999,,Entire home/apt,Midtown,Manhattan
1331358422902709603,40.7445,-73.90716,,Private room,Woodside,Queens
1331361997739781609,40.74673,-73.90825,,Private room,Woodside,Queens
1331537410605212824,40.664099,-73.747449,,Entire home/apt,Springfield Gardens,Queens
1332026372827145488,40.80713,-73.94693,,Private room,Harlem,Manhattan
1332222157727774290,40.63061,-74.08655,,Private room,Tompkinsville,Staten Island
1332666494586594007,40.754530942651606,-73.93935568578034,,Private room,Long Island City,Queens
1332823506718236066,40.72432357951167,-73.94524622995527,,Entire home/apt,Greenpoint,Brooklyn
1332889831349518084,40.73602,-74.00696,,Entire home/apt,West Village,Manhattan
1332922746745732220,40.68256349469537,-73.72664553866444,,Entire home/apt,Rosedale,Queens
1335395636701000268,40.79269370000001,-73.9745777,,Entire home/apt,Upper West Side,Manhattan
1335540873258109647,40.7189884,-73.9977285,,Entire home/apt,Little Italy,Manhattan
1335553886970388842,40.73706,-73.97966,,Entire home/apt,Gramercy,Manhattan
1335828433526249786,40.65291126855163,-73.93233233061696,,Private room,East Flatbush,Brooklyn
1335845679434265276,40.76359292041496,-73.80577242629293,,Private room,Flushing,Queens
1335899894735686654,40.74764750623553,-73.88801632911758,,Private room,Jackson Heights,Queens
